Datetime,女二舍,女三舍,女五舍,女一舍,女八九舍(含女九餐廳),男八舍,男一舍,男七舍,男五舍,大一女舍,男三舍
2025/8/1 3:00,,,,,66.38,78.26,56.27,52.28,34.32,66.69,64.19
2025/8/1 4:00,,,,,58.5,74.32,52.49,49.69,31.55,65.4,58.44
2025/8/1 5:00,,,,,57.81,67.68,49.22,48.15,30.62,63.85,55.18
2025/8/1 6:00,,,,,62.5,65.21,47.15,43.6,29.79,65.19,53.07
2025/8/1 7:00,,,,,75.38,71.87,47.93,44.84,30.69,78.46,54.62
2025/8/1 8:00,,,,,72.81,69.85,55.63,52.03,33.01,87.32,56.56
2025/8/1 9:00,,,,,79.25,69.04,49.75,52.75,30.94,115.43,51.25
2025/8/1 10:00,,,,,83.75,70.1,47.67,52.78,29.62,155.38,50.57
2025/8/1 11:00,,,,,98.12,74.98,47.83,55.19,31.12,178.34,50.43
2025/8/1 12:00,,,,,93.25,75.95,50.01,56.63,33.63,178.75,49.32
2025/8/1 13:00,,,,,87.94,74.13,47.25,49.72,30.6,170,50.87
2025/8/1 14:00,,,,,56.68,67.04,44.59,48.06,30.7,122.13,49.56
2025/8/1 15:00,,,,,63.32,68.07,45.03,44.5,32.71,111.75,49.82
2025/8/1 16:00,,,,,74.69,68.28,46.28,40.9,31.02,150.34,52.43
2025/8/1 17:00,,,,,82.44,69.3,45.4,49.57,29.21,155.1,49.63
2025/8/1 18:00,,,,,77.19,71.36,48.71,48.97,34.17,144.71,48.44
2025/8/1 19:00,,,,,68.43,78.49,59.3,51.78,33.71,114.85,52.5
2025/8/1 20:00,,,,,76.13,76.76,56.03,66.47,35.08,114.53,57.43
2025/8/1 21:00,,,,,83.81,88.53,65.55,101.09,43.35,118.59,62.57
2025/8/1 22:00,,,,,88.62,101.52,67.02,66.59,41.19,88.19,63.12
2025/8/1 23:00,,,,,82.01,101.32,71.61,68.22,44.51,80.38,72.56
2025/8/2 0:00,,,,,79.75,97.73,69.11,104.38,44.7,77.96,70.94
2025/8/2 1:00,,,,,79.11,90.08,67.15,64.9,35.65,76.91,65.13
2025/8/2 2:00,,,,,63.76,82.13,58.58,56.63,33.04,70.75,59.75
2025/8/2 3:00,,,,,60.56,75.45,53.1,46.97,31.63,70.03,53.37
2025/8/2 4:00,,,,,60.68,68.42,51.75,46,34.45,64.97,54.06
2025/8/2 5:00,,,,,55.69,62.56,46.87,42.53,27.44,65.5,49.44
2025/8/2 6:00,,,,,56.88,61.4,45.92,39.72,27.19,58.59,49.63
2025/8/2 7:00,,,,,60,63.52,50.71,43.06,28.69,57.57,50.31
2025/8/2 8:00,,,,,62.75,67.33,48.66,42.87,32.98,9.56,51.87
2025/8/2 9:00,,,,,65.38,71.49,51.44,42.97,31.01,62.44,54
2025/8/2 10:00,,,,,60.99,67.94,50.57,70.25,29.53,91.28,57.69
2025/8/2 11:00,,,,,58.01,69.82,52.34,66.19,34.87,95.59,53.5
2025/8/2 12:00,,,,,57.49,69.68,60.13,41.91,34.41,100.75,53.88
2025/8/2 13:00,,,,,54.13,60.5,57.34,41.18,30.43,91.41,45.81
2025/8/2 14:00,,,,,53.56,66.18,52.73,44.25,28.95,93.4,46.37
2025/8/2 15:00,,,,,54.44,68.48,51.52,44.22,30.13,96.04,49
2025/8/2 16:00,,,,,55.63,59.84,49.29,42.88,32.83,97,53
2025/8/2 17:00,,,,,54,59.56,50.71,43.56,31.71,100.71,49.94
2025/8/2 18:00,,,,,50.99,63.15,53.8,41.19,33.15,99.35,49.5
2025/8/2 19:00,,,,,51.32,70.23,52.23,43.31,39.57,104.06,50.44
2025/8/2 20:00,,,,,59.31,73.14,56.2,48.78,36.15,108.28,55.5
2025/8/2 21:00,,,,,58.75,82.06,56.29,50.94,36.62,93.22,64.87
2025/8/2 22:00,,,,,67.07,86.72,66.22,89.53,34.18,70.34,65.5
2025/8/2 23:00,,,,,69.18,98.15,63.24,71.06,38.57,77.38,68.32
2025/8/3 0:00,,,,,65.37,90.9,63.68,63.69,36.99,79.66,70
2025/8/3 1:00,,,,,62.13,87.9,58.72,58.91,35.7,73.96,60.81
2025/8/3 2:00,,,,,59.25,76.01,55.72,49.97,35.48,70.1,54
2025/8/3 3:00,,,,,56.5,65.32,50.87,83.4,26.92,61.9,53.37
2025/8/3 4:00,,,,,53.63,62.41,46.63,39.88,25.65,60.94,51.5
2025/8/3 5:00,,,,,48.3,61.74,43.26,37.4,24.38,59.13,51.82
2025/8/3 6:00,,,,,,55.94,42.24,35.13,23.74,56.78,47
2025/8/3 7:00,,,,,,56.67,43.84,35.87,23.32,56.9,48.12
2025/8/3 8:00,,,,,,62.3,50.99,38.13,26.14,60.82,49.44
2025/8/3 9:00,,,,,,62.3,45.23,39.44,25.25,68.59,50.12
2025/8/3 10:00,,,,,,64.32,48.41,43.15,29.25,100.31,52.57
2025/8/3 11:00,,,,,,65.41,48.61,48.47,30.03,102.03,52.25
2025/8/3 12:00,,,,,,69.57,45.59,43.72,31.58,100.38,53.25
2025/8/3 13:00,,,,,,74.99,48.61,46.19,36.59,108.19,63.12
2025/8/3 14:00,,,,,32.56,74.23,48.39,50.5,35.41,108.56,57.5
2025/8/3 15:00,,,,,29.13,79.36,49.65,45.15,36.32,107.06,52.56
2025/8/3 16:00,,,,,32.25,71.76,51.77,47.53,34.76,105.85,54.38
2025/8/3 17:00,,,,,47.43,70.65,50.78,54.35,36.59,109.93,55.56
2025/8/3 18:00,,,,,52.69,71.93,46.8,56.15,36.91,108.03,57.5
2025/8/3 19:00,,,,,58.56,72.42,53.69,64.44,35.69,108.85,53.13
2025/8/3 20:00,,,,,60,79.44,57.23,87.41,43.79,111.47,60.25
2025/8/3 21:00,,,,,65.82,88.14,62.44,61.09,41.79,106.84,72.06
2025/8/3 22:00,,,,,74.43,95.38,69.09,64.94,47.38,83.25,74.06
2025/8/3 23:00,,,,,75.62,96.03,81.28,67.31,47.33,78.56,80.88
2025/8/4 0:00,,,,,68.45,97.41,78.38,110.47,45.72,88.19,78.37
2025/8/4 1:00,,,,,62.18,87.14,71.75,63.47,37.86,74.69,72.44
2025/8/4 2:00,,,,,60.81,78.04,58.36,57.5,34.85,75.59,66.31
2025/8/4 3:00,,,,,58.19,71.44,54.96,50.44,32.87,64.75,60.5
2025/8/4 4:00,,,,,56.26,65.89,49.99,63.06,28.43,63.31,55.25
2025/8/4 5:00,,,,,51.68,60.41,46.14,67.81,27.01,60.44,51.75
2025/8/4 6:00,,,,,57.56,64.34,49.4,42.03,25.17,63.85,49
2025/8/4 7:00,,,,,67.44,66.99,45.32,42.1,29.42,73.31,48.31
2025/8/4 8:00,,,,,67.94,70.17,50.79,42.12,27.7,83.87,49.82
2025/8/4 9:00,,,,,69.56,71.43,47.8,46.06,29.16,98.44,51.62
2025/8/4 10:00,,,,,81.68,72.47,52.83,48.38,28.12,152.41,48.69
2025/8/4 11:00,,,,,95.38,74.28,52.24,52.25,29.69,175.15,50.62
2025/8/4 12:00,,,,,95.94,78.58,45.56,51.91,30.43,178.85,49.75
2025/8/4 13:00,,,,,84.18,70.94,45.14,46,29.45,171.9,48.32
2025/8/4 14:00,,,,,61.89,68.32,49.51,42.68,29.31,121.44,42.31
2025/8/4 15:00,,,,,62.36,65.93,47.1,40.5,29.92,120.5,47.69
2025/8/4 16:00,,,,,76.19,67.23,48.64,43.1,31.23,144.28,51.25
2025/8/4 17:00,,,,,86.94,66.04,51.95,47.15,31.02,155.5,53.68
2025/8/4 18:00,,,,,85.13,74.79,55.7,46.53,30.29,150.63,50.88
2025/8/4 19:00,,,,,68.12,77.07,58.16,53,33.58,126.68,58.56
2025/8/4 20:00,,,,,78.13,84.4,66.63,79.22,39.48,122.13,75.25
2025/8/4 21:00,,,,,85.68,88.64,68.26,91.19,44.56,121,87.81
2025/8/4 22:00,,,,,91.38,98.52,78.2,75.69,48.18,98.44,87.38
2025/8/4 23:00,,,,,95.88,102.9,79.62,70.72,50.57,87.22,80.94
2025/8/5 0:00,,,,,85.87,93.86,72.2,106.59,45.15,87.4,79.06
2025/8/5 1:00,,,,,80.31,92.2,68.79,59.88,37.16,79.94,75.12
2025/8/5 2:00,,,,,67.25,82.1,59.36,55.09,34.43,70.28,67.94
2025/8/5 3:00,,,,,64.19,69.4,54.95,48.5,29.97,67.47,60.06
2025/8/5 4:00,,,,,60.43,62.88,52.58,47.97,27.71,67.87,59.69
2025/8/5 5:00,,,,,58.95,59.42,52.99,43.78,27.06,65.79,56.94
2025/8/5 6:00,,,,,63.56,61.61,47.42,42,26.04,66.71,52.06
2025/8/5 7:00,,,,,72.49,63.1,51.3,42.56,26.4,78.32,51.75
2025/8/5 8:00,,,,,70.19,69.38,55.66,44.88,30.04,87.93,57.06
2025/8/5 9:00,,,,,77.26,74.16,54.56,48.22,29.64,95.13,53.75
2025/8/5 10:00,,,,,84.62,69.91,50.58,84.06,27.83,170.31,51.57
2025/8/5 11:00,,,,,92.69,71.41,50.26,67.84,29.08,190.38,50.81
2025/8/5 12:00,,,,,93.68,69.72,48.11,46.44,30.92,174.37,47.31
2025/8/5 13:00,,,,,76.25,65.6,45.71,42.97,29.31,162.35,45.56
2025/8/5 14:00,,,,,61.63,64.07,48.81,39.44,27.05,125.9,49.07
2025/8/5 15:00,,,,,59.81,67.51,45.92,43.84,28.53,124.25,45.68
2025/8/5 16:00,,,,,74.19,67.81,46.67,42.62,31.1,150.78,46.82
2025/8/5 17:00,,,,,83,67.56,48.76,43.32,25.25,148.38,43.81
2025/8/5 18:00,,,,,80.31,70.76,47.79,46.4,30.54,147.5,46.44
2025/8/5 19:00,,,,,69.12,70.68,52.25,50,31.28,115.65,52.5
2025/8/5 20:00,,,,,66.57,75.97,54.13,58.25,33.75,116.22,60.75
2025/8/5 21:00,,,,,78.5,83.27,60.77,93.75,41.04,93.5,72
2025/8/5 22:00,,,,,75.87,92.83,71.77,63.35,40.53,85.88,69.87
2025/8/5 23:00,,,,,77.38,93.59,73.11,68.72,40.72,84.09,76.75
2025/8/6 0:00,,,,,77.12,91.91,74.14,97.09,39.42,76.47,75.75
2025/8/6 1:00,,,,,64.63,82.32,61.28,55.16,33.4,72.22,61.38
2025/8/6 2:00,,,,,61.5,72.75,53.25,52.12,31.57,66.16,53.62
2025/8/6 3:00,,,,,59.62,68.54,51.73,42.81,25.62,62.53,50.75
2025/8/6 4:00,,,,,54.94,59.85,46.3,79.85,23.74,62.9,47.44
2025/8/6 5:00,,,,,53.69,54.14,44.09,39.34,22.95,59.25,47
2025/8/6 6:00,,,,,56,58.67,41.02,34.72,23.23,61.63,42.06
2025/8/6 7:00,,,,,70.94,58.92,45.03,37.59,23.58,72.15,41.31
2025/8/6 8:00,,,,,72,64.33,42.43,38.78,26.53,82.85,45.94
2025/8/6 9:00,,,,,71.43,68.07,41.82,40.82,26.32,101.94,48.75
2025/8/6 10:00,,,,,87.44,72.39,44.32,47.59,27.78,151.84,47.94
2025/8/6 11:00,,,,,98.25,74.81,49.65,57.06,26.32,174.56,47.12
2025/8/6 12:00,,,,,91.75,74.79,45.64,50.5,28.83,178.06,46.07
2025/8/6 13:00,,,,,85.87,69.4,49.63,45.91,29.28,162.35,49.68
2025/8/6 14:00,,,,,59.32,71.15,49.53,45.41,27.77,118.31,46.25
2025/8/6 15:00,,,,,64.69,67.18,48.99,41.12,28.74,114.03,49.57
2025/8/6 16:00,,,,,75.5,68.27,51.15,40.22,27.89,142.38,48.62
2025/8/6 17:00,,,,,86.87,70.24,51.67,48,28.67,154.53,45.38
2025/8/6 18:00,,,,,83.63,70.19,49.61,50.44,28.96,143.75,49
2025/8/6 19:00,,,,,69.37,76.45,53,87.87,33.2,119.56,53.5
2025/8/6 20:00,,,,,65.44,78.33,58.76,61.1,36.93,122.88,66.06
2025/8/6 21:00,,,,,70.25,92.43,67.8,62.09,44.67,119,66.31
2025/8/6 22:00,,,,,91.94,93.18,74.72,67.34,43.45,88.65,74.19
2025/8/6 23:00,,,,,80.74,90.95,79.33,99.82,49.73,84.41,77.12
2025/8/7 0:00,,,,,76.51,88.64,75.81,66.96,44.1,83.62,77.94
2025/8/7 1:00,,,,,67.75,84.32,62.55,66.6,41.76,77.78,67.19
2025/8/7 2:00,,,,,65.69,77.32,54.01,66.59,36.67,70.5,62
2025/8/7 3:00,,,,,60.18,65.41,49.67,77.78,29.84,68.35,60
2025/8/7 4:00,,,,,59.56,62.23,50.36,45.5,27.13,63.5,54.75
2025/8/7 5:00,,,,,53.44,58.32,44.64,40.22,28.12,61.15,51.81
2025/8/7 6:00,,,,,62.06,57.9,43.14,38.06,27.56,63.91,55.44
2025/8/7 7:00,,,,,71,60.73,46.6,37.79,25.29,75.25,48.31
2025/8/7 8:00,,,,,77.45,64.94,52.51,41.81,28.06,88.13,53.88
2025/8/7 9:00,,,,,77.62,71.17,48.23,45.47,27.38,96.71,50.18
2025/8/7 10:00,,,,,84.25,71.5,50.15,50.72,29.01,137.63,51.38
2025/8/7 11:00,,,,,88.31,78.46,47.7,51.84,29.04,161.12,51.75
2025/8/7 12:00,,,,,90.12,79.83,47.27,51.44,29.48,171.63,50.31
2025/8/7 13:00,,,,,86.01,77.18,43.74,47.9,28.28,163.66,48
2025/8/7 14:00,,,,,63.12,77.88,50.02,42.1,29.49,126.81,49.56
2025/8/7 15:00,,,,,67.38,85.25,52.13,44.47,32.38,120.09,52
2025/8/7 16:00,,,,,83.87,77.27,44.6,46.96,31.19,153.56,47.44
2025/8/7 17:00,,,,,90.32,74.78,50.96,47.47,31.41,147.88,50.13
2025/8/7 18:00,,,,,85.37,72.17,47.7,50.47,33.26,143.91,52.87
2025/8/7 19:00,,,,,71.31,75.93,54.71,87.06,33.36,118.56,52.25
2025/8/7 20:00,,,,,70.38,82.14,57.63,74.6,38.7,117.44,61.69
2025/8/7 21:00,,,,,75.62,88.34,69.73,63.9,43,110.84,65.37
2025/8/7 22:00,,,,,80.69,98.95,80.94,65.22,43.21,88.75,68.63
2025/8/7 23:00,,,,,82.37,98.36,82.88,82.5,46.65,87.72,75.37
2025/8/8 0:00,,,,,80.57,94.85,70.74,99.57,48.47,85.47,78.13
2025/8/8 1:00,,,,,68.62,87.66,67.04,62.18,42.93,75.47,72.75
2025/8/8 2:00,,,,,64,75.97,59.85,54.91,35.76,68.62,62.94
2025/8/8 3:00,,,,,61.69,71.84,52.38,48.87,31.87,64.63,59.5
2025/8/8 4:00,,,,,57.56,63.97,51.71,46.79,27.4,65.84,52
2025/8/8 5:00,,,,,52.56,64.22,48.51,43.28,25.89,60.91,48.68
2025/8/8 6:00,,,,,59.06,59.23,46.87,56.75,27.37,64.68,46
2025/8/8 7:00,,,,,67.51,60.74,49.5,70.9,28.03,75.6,46.32
2025/8/8 8:00,,,,,76.74,63.23,45.75,46.35,27.49,82.37,47.06
2025/8/8 9:00,,,,,82.19,71.38,47.81,46.56,25.98,92.94,47.62
2025/8/8 10:00,,,,,89.62,74.89,44.69,48.03,29.83,159.81,47.69
2025/8/8 11:00,,,,,95.19,80.09,47.53,55.5,30.74,175.41,45.38
2025/8/8 12:00,,,,,97.94,79.23,50.94,48.72,29.61,170.59,46.62
2025/8/8 13:00,,,,,90.19,74.78,44.13,47.25,29.2,164.44,41.25
2025/8/8 14:00,,,,,65.69,74.4,41.4,44.56,30.87,114.78,42.88
2025/8/8 15:00,,,,,68.81,72.69,40.87,40.97,27.93,116.5,47.62
2025/8/8 16:00,,,,,86.19,70.89,39.5,46.47,27.71,154.16,49.63
2025/8/8 17:00,,,,,89.75,70.56,42.76,52.62,26.47,155.22,48.43
2025/8/8 18:00,,,,,82.74,66.36,44.75,52.63,31.56,146.09,53.07
2025/8/8 19:00,,,,,66.7,70.91,50.03,51.47,33.27,122.47,54.37
2025/8/8 20:00,,,,,63.18,78.49,55.25,56.34,29.56,113.59,58.56
2025/8/8 21:00,,,,,73.56,82.38,55.65,97.81,32.32,111.41,68
2025/8/8 22:00,,,,,79.13,91.25,67.87,62.25,33.76,78.81,73.75
2025/8/8 23:00,,,,,77.13,99.81,63.91,64.07,35.67,76.44,67.69
2025/8/9 0:00,,,,,71.62,92.02,65.76,64.81,37.61,73.12,75.31
2025/8/9 1:00,,,,,70.82,81.56,60.74,60.59,33.41,72.03,62.32
2025/8/9 2:00,,,,,66.24,77.66,53.85,80.94,31.66,67.6,57.68
2025/8/9 3:00,,,,,58.81,67.29,49.72,47.63,29.24,66.28,56.25
2025/8/9 4:00,,,,,56.94,62.94,46.75,47.03,27.43,64.03,54.63
2025/8/9 5:00,,,,,56.44,59.08,47.25,42.15,25.12,62.44,49.5
2025/8/9 6:00,,,,,56.82,56.84,45.41,40.57,25.7,61.62,48.69
2025/8/9 7:00,,,,,58.43,59.9,45.09,41.4,24.18,63.38,50.56
2025/8/9 8:00,,,,,56.68,,,,,65.62,
2025/8/9 9:00,,,,,55.01,,,,,75.13,
2025/8/9 10:00,,,,,65.06,,,,,105.69,
2025/8/9 11:00,,,,,58.37,,,,,107.21,
2025/8/9 12:00,,,,,53.75,,,,,106.35,
2025/8/9 13:00,,,,,51.01,,,,,116.31,
2025/8/9 14:00,,,,,62.19,70.32,37.69,43.85,24.7,111.34,38.56
2025/8/9 15:00,,,,,60.12,74.72,41.23,49.31,25.32,108.97,46.69
2025/8/9 16:00,,,,,52.5,70.96,43.06,43.81,26.03,107.35,55.25
2025/8/9 17:00,,,,,52.25,73.2,46.15,49.31,28.35,101.37,49.25
2025/8/9 18:00,,,,,55.24,69.8,53.66,46.38,29.78,106.47,54.5
2025/8/9 19:00,,,,,57.82,77.25,53.13,68.4,29.89,108.75,64.44
2025/8/9 20:00,,,,,57.81,75.45,56.97,75.35,34.58,110.59,56.19
2025/8/9 21:00,,,,,68.76,75.78,60.93,54.87,34.45,97.72,57.68
2025/8/9 22:00,,,,,72.55,91.84,66.25,66.28,36.72,73.85,73.13
2025/8/9 23:00,,,,,66.19,95.46,71.84,69.88,38,71.18,69.69
2025/8/10 0:00,,,,,68.12,87.29,71.16,62.72,40.83,74.88,72.56
2025/8/10 1:00,,,,,71.89,81.79,64.47,83.59,37.61,72.19,66.25
2025/8/10 2:00,,,,,65.61,72.45,56.47,64.13,31.81,71.37,56.75
2025/8/10 3:00,,,,,63.63,66.73,56,45.59,30.03,62.69,56.06
2025/8/10 4:00,,,,,56.56,61.91,52.22,42.72,27.02,61.91,55.63
2025/8/10 5:00,,,,,54.69,59.62,46.5,41.09,27.05,59.18,54.12
2025/8/10 6:00,,,,,52.81,58.22,49.87,39.88,25.37,58.1,53.13
2025/8/10 7:00,,,,,60.26,60.2,48.5,39.4,25.21,63.56,52.18
2025/8/10 8:00,,,,,56.43,62.34,49.69,39.25,26,64.84,53.07
2025/8/10 9:00,,,,,58.81,67.24,50.56,39.97,24.65,91.32,53.75
2025/8/10 10:00,,,,,55.57,67.86,49,42.32,24.15,101.65,52.93
2025/8/10 11:00,,,,,54.06,69.35,54.31,41.87,25.7,105.22,51.19
2025/8/10 12:00,,,,,53.88,70.57,45.19,40.84,25.62,103.09,51.56
2025/8/10 13:00,,,,,48.37,67.81,40.91,41.85,26.77,103.6,51.5
2025/8/10 14:00,,,,,49.37,71.35,43.65,41.87,31.25,107.06,44.5
2025/8/10 15:00,,,,,46.94,63.78,47.6,39.94,28.04,104.09,42.75
2025/8/10 16:00,,,,,47.69,63.01,43.99,42.53,25.19,96.91,43.75
2025/8/10 17:00,,,,,54.25,62.64,50.25,41.78,23.54,103.38,46.25
2025/8/10 18:00,,,,,51.06,63.14,45.32,42.16,26.37,102.46,44.69
2025/8/10 19:00,,,,,59.56,68.51,49.63,83.12,30.89,103,49.31
2025/8/10 20:00,,,,,70.19,70.87,45.53,53.29,34.62,102.82,56.57
2025/8/10 21:00,,,,,66.06,79.36,58.59,55.65,37.36,97.56,71.5
2025/8/10 22:00,,,,,78.56,85.42,71,65.16,39.14,78.53,79.31
2025/8/10 23:00,,,,,70.89,95.57,70.56,64.94,42.95,76.91,75
2025/8/11 0:00,,,,,68.99,86.4,62.85,80.84,42.6,80.59,70.12
2025/8/11 1:00,,,,,62.12,76.62,53.44,82.16,38.74,78.09,64.38
2025/8/11 2:00,,,,,58.57,71.26,48.37,56.06,33.91,65.29,58.62
2025/8/11 3:00,,,,,55.06,63.77,47.34,50.06,28.81,62.46,56.5
2025/8/11 4:00,,,,,53.82,61.96,41.47,48.03,26.66,60.94,51.13
2025/8/11 5:00,,,,,51.25,56.61,40.28,41.88,25.2,57.6,48.87
2025/8/11 6:00,,,,,54.99,57.59,40.6,39.5,26.63,60.12,43.88
2025/8/11 7:00,,,,,64.38,59.63,43.62,39,24.48,73.25,49.25
2025/8/11 8:00,,,,,73.07,65.81,46.82,38.53,25.08,79.06,49.87
2025/8/11 9:00,,,,,78.3,69.94,44.58,40.5,23.97,109.07,47.69
2025/8/11 10:00,,,,,89.19,70.92,46.57,82.53,24.32,149.68,45.44
2025/8/11 11:00,,,,,94.44,75.22,45.78,60.34,28.95,167.66,46.62
2025/8/11 12:00,,,,,96.5,72.71,47.84,48.63,26.56,174.56,45.63
2025/8/11 13:00,,,,,84,70.74,44.57,46.25,25.67,158.53,43.12
2025/8/11 14:00,,,,,56.75,68.69,45.99,42.4,27.57,116.5,42.5
2025/8/11 15:00,,,,,62.87,69.16,49.29,41.44,26.84,116.69,44.94
2025/8/11 16:00,,,,,70.07,65.99,47.47,41.22,28.75,145.31,50.13
2025/8/11 17:00,,,,,76.62,66.37,48.87,44.28,31.13,149.28,44.75
2025/8/11 18:00,,,,,73.26,67.06,50.82,44.91,33.41,145.91,48.5
2025/8/11 19:00,,,,,67.99,75.46,53.59,51.15,35.91,106.19,53.12
2025/8/11 20:00,,,,,63.87,74.02,57.35,56.97,35.96,100.59,57.75
2025/8/11 21:00,,,,,70.57,81.42,65.96,61.78,36.25,87.53,66.06
2025/8/11 22:00,,,,,74.06,94.59,61,97,45.24,75.97,68.63
2025/8/11 23:00,,,,,74.37,93.82,57.91,69.38,45.59,71.16,71.44
2025/8/12 0:00,,,,,66.57,89.2,64.97,102.06,40.8,71.87,73.43
2025/8/12 1:00,,,,,63.56,76.83,57.19,73.35,37.17,68.75,61.88
2025/8/12 2:00,,,,,58.07,72.9,46.4,56.65,32.03,66.53,56.5
2025/8/12 3:00,,,,,56.12,65.75,45.66,45.35,29.97,59.94,51
2025/8/12 4:00,,,,,53.75,60.58,40.74,44,26.49,59.25,48.94
2025/8/12 5:00,,,,,53.19,56.63,37.94,39.53,25.43,57.72,46.62
2025/8/12 6:00,,,,,59.87,59.24,37.97,38.53,25.17,58.31,43.5
2025/8/12 7:00,,,,,69.94,60.02,42.04,38.69,28.46,67.97,45.81
2025/8/12 8:00,,,,,74.37,67.7,46.49,40.03,26.26,99,49.5
2025/8/12 9:00,,,,,73.19,71.37,45.28,43.65,25.7,106.88,43.38
2025/8/12 10:00,,,,,88.63,73.1,45.94,48.28,29.56,151.81,43.44
2025/8/12 11:00,,,,,90.75,72.61,46.38,50.1,23.73,168.56,44.93
2025/8/12 12:00,,,,,94.5,68.41,43.75,47.09,24.08,171.66,42.82
2025/8/12 13:00,,,,,85,70.98,42.5,45.94,27.21,167.15,41.43
2025/8/12 14:00,,,,,60.06,70.29,45.53,45.78,26.99,126.6,43.5
2025/8/12 15:00,,,,,71.87,74.08,49.93,43.25,28.41,120.62,46.25
2025/8/12 16:00,,,,,78.75,76.59,49.66,45.72,29.07,153.88,49.07
2025/8/12 17:00,,,,,85.45,81.93,52.97,102.31,26.96,159.53,40.31
2025/8/12 18:00,,,,,80.87,75.29,55.1,54.16,29.61,141.78,44.25
2025/8/12 19:00,,,,,65.87,77.28,47.09,53.03,32.77,108.19,48.94
2025/8/12 20:00,,,,,65.75,76.95,53.06,63.28,34.84,110.56,50.12
2025/8/12 21:00,,,,,73.19,92.31,62.57,66.34,40.73,113.78,62.44
2025/8/12 22:00,,,,,81.5,98.31,67.93,95.19,45.09,78.06,70.81
2025/8/12 23:00,,,,,80.31,101.97,73.38,90.1,49.53,72.75,67.44
2025/8/13 0:00,,,,,79.44,101.22,68.12,70.21,44.95,76.1,78.87
2025/8/13 1:00,,,,,72.32,88.53,65.56,98.41,40.04,68.69,68.25
2025/8/13 2:00,,,,,73.36,83.93,56.6,56.56,41.05,65.68,61.94
2025/8/13 3:00,,,,,69.13,70.81,52.72,51.97,32.3,63.19,61.88
2025/8/13 4:00,,,,,61.63,68.64,51.24,53.5,30.95,61.34,56.06
2025/8/13 5:00,,,,,53.13,60.19,50.38,45.66,27.93,59.75,53.12
2025/8/13 6:00,,,,,58.24,63.84,43.06,42.94,27.81,66.16,48.13
2025/8/13 7:00,,,,,69.94,63.38,41.66,43.28,28.17,74,49.37
2025/8/13 8:00,,,,,74.62,65.49,41.56,44.87,28.56,80.31,49.75
2025/8/13 9:00,,,,,75.51,71.23,47.54,46.28,28.97,97.69,50.19
2025/8/13 10:00,,,,,86.43,74.51,40.75,50.19,28.31,152,47.5
2025/8/13 11:00,,,,,91.69,72.39,45.28,48.78,28.87,166.66,47.69
2025/8/13 12:00,,,,,98.69,71.2,44.12,48.44,27.26,174.25,42.19
2025/8/13 13:00,,,,,83.06,68.79,44.78,47.28,25.62,154.72,41.25
2025/8/13 14:00,,,,,54.69,68.34,45.81,45.25,26.79,111.65,43.93
2025/8/13 15:00,,,,,57.38,70.89,44.16,42.13,28.51,109.56,43.25
2025/8/13 16:00,,,,,71.55,68.45,41.81,41.62,32.91,139.44,44.19
2025/8/13 17:00,,,,,78.44,77.16,43.63,70.66,30.58,143.28,42.75
2025/8/13 18:00,,,,,79.19,79.31,43.66,71.22,32.12,136.44,44.94
2025/8/13 19:00,,,,,73.57,77.07,48.4,52.31,31.96,115.06,48.87
2025/8/13 20:00,,,,,64.93,85.67,46.59,65.03,45.06,106.66,55.32
2025/8/13 21:00,,,,,78.07,94.63,56.22,66.56,43.04,106.34,61.75
2025/8/13 22:00,,,,,80.11,96.53,60.94,110.06,48.93,74.69,65.62
2025/8/13 23:00,,,,,79.13,85.78,62.81,70.19,48.65,72.34,71.81
2025/8/14 0:00,,,,,81,87.57,65.16,65.44,45.17,71,72.69
2025/8/14 1:00,,,,,68.37,83.3,57.84,104.44,42.29,65.75,65.63
2025/8/14 2:00,,,,,65.69,76.38,52.88,61.09,39.94,62.32,59.12
2025/8/14 3:00,,,,,60,64.62,52.31,53.34,32.71,59.43,56.44
2025/8/14 4:00,,,,,54.69,61.47,45.06,51.16,30.18,57.32,52.81
2025/8/14 5:00,,,,,51.19,57.62,44.91,42,30.88,55,48.94
2025/8/14 6:00,,,,,58.75,57.2,44.88,42.19,29.96,56.84,45.31
2025/8/14 7:00,,,,,68,59.99,41.5,40.72,26.95,70.47,47.13
2025/8/14 8:00,,,,,75.5,64.15,42.21,45.47,27.97,75.87,47
2025/8/14 9:00,,,,,75.62,70.31,42.75,46.06,27.73,87.82,44.18
2025/8/14 10:00,,,,,87.38,70.63,47.78,46.87,27.6,145.37,42.5
2025/8/14 11:00,,,,,92.81,77.51,44.53,52.19,28.03,155.13,42.94
2025/8/14 12:00,,,,,90.94,78.87,43,78.81,32.29,164.18,40.25
2025/8/14 13:00,,,,,81.12,76.24,47.03,72.75,33.64,156.79,38.06
2025/8/14 14:00,,,,,64.26,76.94,47.6,52.44,33.11,119.68,39.07
2025/8/14 15:00,,,,,68.24,84.22,42.35,45.69,32.21,116.16,41.62
2025/8/14 16:00,,,,,78.56,76.33,42.31,44.53,33.95,143.25,39.56
2025/8/14 17:00,,,,,83.38,73.87,39.31,46.16,31.58,141.16,39.25
2025/8/14 18:00,,,,,79.69,71.3,41.66,49.18,32.74,127.62,47
2025/8/14 19:00,,,,,64.63,75.01,49.12,58.41,36.42,107.31,56.94
