date,hour,tranDate,tranHour,marginalPrice,regBid,regBidQse,regBidNontrade,regDemand,regOffering,regPrice,regRegistered,srBid,srBidQse,srBidNontrade,srDemand,srOffering,srPrice,srRegistered,supBid,supBidQse,supBidNontrade,supDemand,supOffering,supPrice,supRegistered,edregBid,edregPrice
2025-02-08,10,2025-02-08,10:00,3017.372,0,500.0,300.0,500,2160.0,0,818700,404.1,96.1,500.0,500,5260.118,176.123,134019,798.7,201.7,0.0,1000,7329.068,171.123,421300,483.7,285.0
2025-02-08,11,2025-02-08,11:00,3017.372,0,500.0,300.0,500,2159.4,0,818700,403.1,97.0,500.0,500,5341.018,176.123,134019,796.8,203.5,0.0,1000,7570.868,162.368,421300,483.7,285.0
2025-02-08,12,2025-02-08,12:00,3017.372,0,500.0,300.0,500,2155.9,0,818700,413.0,87.1,500.0,500,5331.118,176.123,134019,818.3,181.9,0.0,1000,7549.268,160.952,421300,483.7,285.0
2025-02-08,13,2025-02-08,13:00,3017.372,0,500.0,300.0,500,2161.2,0,818700,412.5,87.6,500.0,500,5331.618,176.123,134019,821.8,178.5,0.0,1000,7545.868,162.368,421300,483.7,285.0
2025-02-08,14,2025-02-08,14:00,3017.372,0,500.0,300.0,500,2160.4,0,818700,413.7,86.4,500.0,500,5330.418,176.123,134019,850.8,149.6,0.0,1000,7516.968,166.412,421300,483.7,285.0
2025-02-08,15,2025-02-08,15:00,3017.372,0,500.0,300.0,500,2159.7,0,818700,413.0,87.1,500.0,500,5331.118,176.123,134019,854.7,145.8,0.0,1000,7513.168,175.0,421300,483.7,285.0
2025-02-08,16,2025-02-08,16:00,3017.372,0,500.0,300.0,500,2159.8,0,818700,416.5,80.8,502.9,500,5324.818,200.0,134019,840.9,142.9,16.5,1000,7510.268,207.2,421300,483.7,285.0
2025-02-08,17,2025-02-08,17:00,3465.329,0,500.0,300.2,500,2159.3,0,818700,76.0,79.4,844.6,500,5323.418,200.0,134019,788.6,141.6,70.0,1000,7508.968,207.2,421300,483.7,285.0
2025-02-08,18,2025-02-08,18:00,3017.372,0,500.0,300.2,500,2163.1,0,818700,224.8,80.0,695.4,500,5324.018,200.0,134019,859.1,141.0,0.0,1000,7508.368,207.2,421300,483.7,285.0
2025-02-08,19,2025-02-08,19:00,3017.372,0,500.0,300.2,500,2163.1,0,818700,295.1,81.3,623.8,500,5325.318,200.0,134019,855.2,145.0,0.0,1000,7512.368,200.0,421300,483.7,285.0
2025-02-08,20,2025-02-08,20:00,3017.372,0,500.0,300.3,500,2165.1,0,818700,295.2,84.4,620.6,500,5328.418,199.123,134019,850.9,149.2,0.0,1000,7516.568,200.0,421300,483.7,285.0
2025-02-08,21,2025-02-08,21:00,3017.372,0,500.0,300.1,500,2165.0,0,818700,285.3,87.4,627.5,500,5331.418,199.123,134019,828.3,171.8,0.0,1000,7539.168,200.0,421300,483.7,285.0
2025-02-08,22,2025-02-08,22:00,3017.372,0,500.0,300.1,500,2163.7,0,818700,366.4,95.5,538.4,500,5339.518,199.123,134019,756.5,243.6,0.0,1000,7610.968,200.0,421300,483.7,285.0
2025-02-08,23,2025-02-08,23:00,3062.865,0,500.0,300.2,500,2161.4,0,818700,404.8,95.4,500.0,500,5339.418,200.0,134019,756.0,244.1,0.0,1000,7611.468,200.0,421300,483.7,285.0
2025-02-09,00,2025-02-09,00:00,3062.865,0,500.0,300.1,500,2101.4,0,818700,398.5,101.9,500.1,500,5165.918,200.0,134019,723.2,276.9,0.0,1000,7326.585,175.0,421300,483.7,285.0
2025-02-09,01,2025-02-09,01:00,3017.372,0,500.0,300.1,500,2099.8,0,818700,398.1,102.1,500.1,500,5166.118,192.0,134019,706.5,293.9,0.0,1000,7343.585,175.0,421300,483.7,285.0
2025-02-09,02,2025-02-09,02:00,3017.372,0,500.0,300.1,500,2097.6,0,818700,398.0,102.1,500.0,500,5166.118,152.123,134019,706.6,293.9,0.0,1000,7343.585,168.0,421300,483.7,285.0
2025-02-09,03,2025-02-09,03:00,3017.372,0,500.0,300.1,500,2096.7,0,818700,398.0,102.1,500.0,500,5166.118,152.123,134019,706.3,294.3,0.0,1000,7343.985,175.0,421300,483.7,285.0
2025-02-09,04,2025-02-09,04:00,3017.372,0,500.0,300.0,500,2096.2,0,818700,398.0,102.1,500.0,500,5166.118,152.123,134019,706.1,294.3,0.0,1000,7343.985,168.0,421300,483.7,285.0
2025-02-09,05,2025-02-09,05:00,3017.372,0,500.0,300.1,500,2094.9,0,818700,398.2,102.0,500.0,500,5166.018,152.123,134019,720.1,280.4,0.0,1000,7330.085,168.0,421300,483.7,285.0
2025-02-09,06,2025-02-09,06:00,3017.372,0,500.0,300.0,500,2096.3,0,818700,398.0,102.1,500.0,500,5166.118,180.25,134019,723.0,277.4,0.0,1000,7327.085,175.0,421300,483.7,285.0
2025-02-09,07,2025-02-09,07:00,3017.372,0,500.0,300.1,500,2097.3,0,818700,399.9,100.5,500.0,500,5164.518,192.0,134019,722.4,277.8,0.0,1000,7327.485,175.0,421300,483.7,285.0
2025-02-09,08,2025-02-09,08:00,3017.372,0,500.0,300.1,500,2099.1,0,818700,401.2,99.0,500.0,500,5083.018,194.0,134019,724.9,275.4,0.0,1000,7085.085,175.0,421300,483.7,285.0
2025-02-09,09,2025-02-09,09:00,3017.372,0,500.0,300.0,500,2101.1,0,818700,403.9,96.2,500.0,500,5080.218,152.123,134019,779.3,221.3,0.0,1000,7030.985,172.2,421300,483.7,285.0
2025-02-09,10,2025-02-09,10:00,3017.372,0,500.0,300.0,500,2103.2,0,818700,403.5,96.6,500.0,500,5080.618,176.123,134019,778.9,221.3,0.0,1000,7030.985,162.368,421300,483.7,285.0
2025-02-09,11,2025-02-09,11:00,3017.372,0,500.0,300.0,500,2103.4,0,818700,402.7,97.4,500.0,500,5081.418,176.123,134019,777.4,222.8,0.0,1000,7032.485,162.368,421300,483.7,285.0
2025-02-09,12,2025-02-09,12:00,3017.372,0,500.0,300.0,500,2104.9,0,818700,410.8,89.3,500.0,500,5153.318,176.123,134019,800.3,199.9,0.0,1000,7249.585,170.425,421300,483.7,285.0
2025-02-09,13,2025-02-09,13:00,3017.372,0,500.0,300.0,500,2105.1,0,818700,407.3,92.8,500.1,500,5156.818,176.123,134019,803.2,197.0,0.0,1000,7246.685,162.368,421300,483.7,285.0
2025-02-09,14,2025-02-09,14:00,3017.372,0,500.0,300.0,500,2104.6,0,818700,407.3,92.8,500.0,500,5156.818,176.123,134019,805.2,195.0,0.0,1000,7244.685,162.368,421300,483.7,285.0
2025-02-09,15,2025-02-09,15:00,3017.372,0,500.0,300.0,500,2104.6,0,818700,405.5,94.6,500.0,500,5158.618,176.123,134019,808.8,191.4,0.0,1000,7241.085,162.925,421300,483.7,285.0
2025-02-09,16,2025-02-09,16:00,3017.372,0,500.0,300.1,500,2104.6,0,818700,410.9,89.2,500.1,500,5153.218,176.123,134019,811.3,189.3,0.0,1000,7238.985,175.0,421300,483.7,285.0
2025-02-09,17,2025-02-09,17:00,3017.372,0,500.0,300.2,500,2103.4,0,818700,412.7,87.8,500.0,500,5151.818,200.0,134019,812.3,188.0,0.0,1000,7237.685,200.0,421300,483.7,285.0
2025-02-09,18,2025-02-09,18:00,3062.865,0,500.0,300.2,500,2100.2,0,818700,411.6,88.8,500.0,500,5152.818,200.0,134019,812.7,187.5,0.0,1000,7237.185,200.0,421300,483.7,285.0
2025-02-09,19,2025-02-09,19:00,3062.865,0,500.0,300.2,500,2100.6,0,818700,410.8,89.6,500.0,500,5153.618,200.0,134019,807.1,193.0,0.0,1000,7242.685,200.0,421300,483.7,285.0
2025-02-09,20,2025-02-09,20:00,3162.802,0,500.0,300.1,500,2101.2,0,818700,409.9,90.5,500.0,500,5154.518,200.0,134019,801.7,198.5,0.0,1000,7248.185,200.0,421300,483.7,285.0
2025-02-09,21,2025-02-09,21:00,3162.802,0,500.0,300.2,500,2100.7,0,818700,406.0,94.4,500.0,500,5158.418,200.0,134019,780.1,220.0,0.0,1000,7269.685,200.0,421300,483.7,285.0
2025-02-09,22,2025-02-09,22:00,3162.802,0,500.0,300.2,500,2104.3,0,818700,397.9,102.5,500.0,500,5166.518,200.0,134019,722.6,277.5,0.0,1000,7327.185,175.0,421300,483.7,285.0
2025-02-09,23,2025-02-09,23:00,3062.865,0,500.0,300.3,500,2101.9,0,818700,397.9,102.5,500.0,500,5166.518,200.0,134019,721.2,278.9,0.0,1000,7328.585,175.0,421300,483.7,285.0
2025-02-10,00,2025-02-10,00:00,3062.865,0,500.0,300.1,500,2101.1,0,818700,398.3,102.1,500.0,500,5166.118,200.0,134019,744.3,255.8,0.0,1000,7305.485,175.0,421300,483.7,285.0
2025-02-10,01,2025-02-10,01:00,3062.865,0,500.0,300.1,500,2099.5,0,818700,398.1,102.3,500.0,500,5166.318,200.0,134019,729.2,270.8,0.0,1000,7320.485,175.0,421300,483.7,285.0
2025-02-10,02,2025-02-10,02:00,3017.372,0,500.0,300.1,500,2097.2,0,818700,398.2,102.3,500.0,500,5166.318,200.0,134019,729.3,270.8,0.0,1000,7320.485,175.0,421300,483.7,285.0
2025-02-10,03,2025-02-10,03:00,3017.372,0,500.0,300.0,500,2096.3,0,818700,398.2,102.3,500.0,500,5166.318,200.0,134019,728.8,271.3,0.0,1000,7320.985,175.0,421300,483.7,285.0
2025-02-10,04,2025-02-10,04:00,3017.372,0,500.0,300.0,500,2095.9,0,818700,398.2,102.3,500.0,500,5166.318,200.0,134019,730.0,270.0,0.0,1000,7319.685,175.0,421300,483.7,285.0
2025-02-10,05,2025-02-10,05:00,3017.372,0,500.0,300.1,500,2094.6,0,818700,398.1,102.3,500.0,500,5166.318,192.0,134019,752.4,247.9,0.0,1000,7297.585,175.0,421300,483.7,285.0
2025-02-10,06,2025-02-10,06:00,3017.372,0,500.0,300.1,500,2096.3,0,818700,399.1,101.4,500.0,500,5165.418,192.0,134019,751.7,248.4,0.0,1000,7298.085,200.0,421300,483.7,285.0
2025-02-10,07,2025-02-10,07:00,3062.865,0,500.0,300.1,500,2099.1,0,818700,399.1,101.5,500.0,500,5165.518,200.0,134019,751.9,248.4,0.0,1000,7298.085,200.0,421300,483.7,285.0
2025-02-10,08,2025-02-10,08:00,3557.297,0,500.0,300.1,500,2105.1,0,818700,400.6,99.9,500.0,500,5163.918,200.0,134019,771.4,228.7,0.0,1000,7278.385,200.0,421300,483.7,285.0
2025-02-10,09,2025-02-10,09:00,3062.865,0,500.0,300.1,500,2098.7,0,818700,399.6,100.8,500.0,500,5132.085,200.0,134019,826.2,173.9,0.0,1000,7190.852,175.0,421300,483.7,285.0
2025-02-10,10,2025-02-10,10:00,3017.372,0,500.0,300.0,500,2098.4,0,818700,399.5,100.7,500.0,500,5131.985,194.0,134019,827.3,173.0,0.0,1000,7189.952,175.0,421300,483.7,285.0
2025-02-10,11,2025-02-10,11:00,3017.372,0,500.0,300.0,500,2096.7,0,818700,396.9,103.2,500.0,500,5134.485,166.123,134019,820.3,180.3,0.0,1000,7197.252,175.0,421300,483.7,285.0
2025-02-10,12,2025-02-10,12:00,3017.372,0,500.0,300.0,500,2095.7,0,818700,407.1,93.0,500.0,500,5124.285,166.123,134019,848.4,151.8,0.0,1000,7168.752,171.123,421300,483.7,285.0
2025-02-10,13,2025-02-10,13:00,3017.372,0,500.0,300.0,500,2100.5,0,818700,407.9,92.2,500.0,500,5123.485,176.123,134019,872.1,128.5,0.0,1000,7145.452,175.0,421300,483.7,285.0
2025-02-10,14,2025-02-10,14:00,3017.372,0,500.0,300.0,500,2102.0,0,818700,406.9,93.2,500.0,500,5124.485,176.123,134019,882.6,118.0,0.0,1000,7134.952,175.0,421300,483.7,285.0
2025-02-10,15,2025-02-10,15:00,3017.372,0,500.0,300.0,500,2102.4,0,818700,390.3,92.9,517.3,500,5124.185,194.0,134019,885.0,115.2,0.0,1000,7132.152,200.0,421300,483.7,285.0
2025-02-10,16,2025-02-10,16:00,3017.372,0,500.0,300.1,500,2101.9,0,818700,258.7,85.7,655.8,500,5116.985,200.0,134019,887.3,113.1,0.0,1000,7130.052,200.0,421300,483.7,285.0
2025-02-10,17,2025-02-10,17:00,3634.514,0,500.0,300.2,500,2101.2,0,818700,242.4,81.0,677.0,500,5112.285,200.0,134019,890.8,109.5,0.0,1000,7126.452,200.0,421300,483.7,285.0
2025-02-10,18,2025-02-10,18:00,3557.297,0,500.0,300.1,500,2103.1,0,818700,106.4,80.7,813.0,500,5111.985,200.0,134019,889.6,110.9,0.0,1000,7127.852,200.0,421300,483.7,285.0
2025-02-10,19,2025-02-10,19:00,3465.329,0,500.0,300.1,500,2103.1,0,818700,76.0,84.8,839.2,500,5148.818,200.0,134019,884.4,116.0,0.0,1000,7165.685,200.0,421300,483.7,285.0
2025-02-10,20,2025-02-10,20:00,3465.329,0,500.0,300.1,500,2103.1,0,818700,76.0,88.2,835.8,500,5152.218,170.0,134019,869.1,131.3,0.0,1000,7180.985,200.0,421300,483.7,285.0
2025-02-10,21,2025-02-10,21:00,3465.329,0,500.0,300.1,500,2112.1,0,818700,125.4,91.3,783.4,500,5185.318,196.123,134019,845.9,154.5,0.0,1000,7272.018,200.0,421300,483.7,285.0
2025-02-10,22,2025-02-10,22:00,3162.802,0,500.0,300.1,500,2112.1,0,818700,396.9,103.5,500.0,500,5197.518,200.0,134019,777.7,222.4,0.0,1000,7339.918,200.0,421300,483.7,285.0
2025-02-10,23,2025-02-10,23:00,3162.802,0,500.0,300.1,500,2108.9,0,818700,397.2,103.2,500.0,500,5197.218,200.0,134019,775.9,224.2,0.0,1000,7341.718,175.0,421300,483.7,285.0
2025-02-11,00,2025-02-11,00:00,3557.297,0,500.0,300.1,500,2064.1,0,818700,397.3,103.1,500.0,500,5069.278,200.0,134019,750.9,249.3,0.0,1000,7201.145,200.0,421300,482.7,287.0
2025-02-11,01,2025-02-11,01:00,3062.865,0,500.0,300.0,500,2062.3,0,818700,397.1,103.3,500.1,500,5069.478,200.0,134019,726.7,273.3,0.0,1000,7225.145,175.0,421300,482.7,287.0
2025-02-11,02,2025-02-11,02:00,3062.865,0,500.0,300.1,500,2060.0,0,818700,397.1,103.3,500.1,500,5069.478,200.0,134019,726.7,273.3,0.0,1000,7225.145,175.0,421300,482.7,287.0
2025-02-11,03,2025-02-11,03:00,3032.537,0,500.0,300.1,500,2058.8,0,818700,397.1,103.3,500.1,500,5069.478,200.0,134019,726.8,273.3,0.0,1000,7225.145,175.0,421300,482.7,287.0
2025-02-11,04,2025-02-11,04:00,3017.372,0,500.0,300.0,500,2058.2,0,818700,398.2,102.3,500.1,500,5068.478,200.0,134019,726.7,273.3,0.0,1000,7225.145,175.0,421300,482.7,287.0
2025-02-11,05,2025-02-11,05:00,3062.865,0,500.0,300.1,500,2057.0,0,818700,397.2,103.3,500.1,500,5069.478,200.0,134019,748.8,251.3,0.0,1000,7203.145,175.0,421300,482.7,287.0
2025-02-11,06,2025-02-11,06:00,3017.372,0,500.0,300.0,500,2058.9,0,818700,398.0,102.4,500.1,500,5068.578,192.0,134019,756.0,244.3,0.0,1000,7196.145,175.0,421300,482.7,287.0
2025-02-11,07,2025-02-11,09:00,3062.865,0,500.0,300.0,500,2063.5,0,818700,399.5,101.0,500.0,500,5067.178,200.0,134019,821.4,178.6,0.0,1000,7130.445,175.0,421300,482.7,287.0
2025-02-11,08,2025-02-11,07:00,3465.329,0,500.0,300.1,500,2062.4,0,818700,398.0,102.4,500.1,500,5068.578,200.0,134019,755.9,244.3,0.0,1000,7196.145,200.0,421300,482.7,287.0
2025-02-11,09,2025-02-11,08:00,3162.802,0,500.0,300.0,500,2067.5,0,818700,399.3,101.1,500.0,500,5067.278,200.0,134019,775.3,224.9,0.0,1000,7176.745,200.0,421300,482.7,287.0
2025-02-11,10,2025-02-11,10:00,3162.802,0,500.0,300.0,500,2059.7,0,818700,399.4,101.0,500.0,500,5067.178,200.0,134019,822.7,177.4,0.0,1000,7129.245,175.0,421300,482.7,287.0
2025-02-11,11,2025-02-11,11:00,3017.372,0,500.0,300.0,500,2058.5,0,818700,398.3,102.1,500.0,500,5068.278,194.0,134019,815.5,184.6,0.0,1000,7136.445,175.0,421300,482.7,287.0
2025-02-11,12,2025-02-11,12:00,3017.372,0,500.0,300.0,500,2060.2,0,818700,407.2,92.9,500.0,500,5059.078,166.123,134019,845.3,155.2,0.0,1000,7107.045,172.2,421300,482.7,287.0
2025-02-11,13,2025-02-11,13:00,3017.372,0,500.0,300.0,500,2060.4,0,818700,408.1,92.0,500.0,500,5058.178,194.0,134019,869.2,131.3,0.0,1000,7083.145,175.0,421300,482.7,287.0
2025-02-11,14,2025-02-11,14:00,3017.372,0,500.0,300.1,500,2059.7,0,818700,406.8,93.2,500.0,500,5059.378,176.123,134019,880.1,120.5,0.0,1000,7072.345,200.0,421300,482.7,287.0
2025-02-11,15,2025-02-11,15:00,3047.7,0,500.0,300.1,500,2056.4,0,818700,367.7,94.0,538.8,500,5060.178,200.0,134019,882.5,117.7,0.0,1000,7069.545,200.0,421300,482.7,287.0
2025-02-11,16,2025-02-11,16:00,3047.7,0,500.0,300.0,500,2056.7,0,818700,413.7,86.8,500.0,500,5052.978,200.0,134019,884.7,115.5,0.0,1000,7067.345,200.0,421300,482.7,287.0
2025-02-11,17,2025-02-11,17:00,3711.584,0,500.0,300.1,500,2056.3,0,818700,159.0,81.0,760.2,500,5047.178,200.0,134019,888.1,112.2,0.0,1000,7064.045,350.0,421300,482.7,287.0
2025-02-11,18,2025-02-11,18:00,3711.584,0,500.0,300.2,500,2062.5,0,818700,76.0,81.7,842.3,500,5047.878,390.0,134019,756.0,111.2,133.4,1000,7063.045,350.0,421300,482.7,287.0
2025-02-11,19,2025-02-11,19:00,3711.584,0,500.0,300.1,500,2065.5,0,818700,76.0,85.8,838.2,500,5051.978,390.0,134019,756.0,118.6,125.9,1000,7070.445,350.0,421300,482.7,287.0
2025-02-11,20,2025-02-11,20:00,3711.584,0,500.0,300.1,500,2065.5,0,818700,76.0,88.2,835.8,500,5054.378,390.0,134019,750.2,130.5,120.1,1000,7082.345,350.0,421300,482.7,287.0
2025-02-11,21,2025-02-11,21:00,3711.584,0,500.0,300.2,500,2065.5,0,818700,76.0,91.3,832.8,500,5057.478,170.0,134019,756.0,151.8,92.8,1000,7103.645,200.0,421300,482.7,287.0
2025-02-11,22,2025-02-11,22:00,3162.802,0,500.0,300.1,500,2064.7,0,818700,400.7,99.7,500.0,500,5065.878,200.0,134019,777.7,222.4,0.0,1000,7174.245,200.0,421300,482.7,287.0
2025-02-11,23,2025-02-11,23:00,3162.802,0,500.0,300.1,500,2062.4,0,818700,401.0,99.4,500.0,500,5065.578,200.0,134019,776.2,223.9,0.0,1000,7175.745,175.0,421300,482.7,287.0
2025-02-12,00,2025-02-12,00:00,3017.372,0,500.0,300.0,500,2060.2,0,818700,396.1,104.1,500.0,500,5070.278,192.0,134019,751.0,249.3,0.0,1000,7201.145,175.0,421300,373.7,500.0
2025-02-12,01,2025-02-12,01:00,3017.372,0,500.0,300.0,500,2058.4,0,818700,395.8,104.3,500.0,500,5070.478,152.123,134019,727.3,273.3,0.0,1000,7225.145,168.0,421300,373.7,500.0
2025-02-12,02,2025-02-12,02:00,3017.372,0,500.0,300.0,500,2057.0,0,818700,395.8,104.3,500.0,500,5070.478,152.123,134019,726.9,273.3,0.0,1000,7225.145,154.8,421300,373.7,500.0
2025-02-12,03,2025-02-12,03:00,3017.372,0,500.0,300.0,500,2056.0,0,818700,396.3,103.8,500.0,500,5069.978,150.0,134019,726.9,273.3,0.0,1000,7225.145,168.0,421300,373.7,500.0
2025-02-12,04,2025-02-12,04:00,3017.372,0,500.0,300.0,500,2055.3,0,818700,397.7,102.3,500.0,500,5068.478,150.0,134019,727.3,273.3,0.0,1000,7225.145,175.0,421300,373.7,500.0
2025-02-12,05,2025-02-12,05:00,3017.372,0,500.0,300.0,500,2054.1,0,818700,396.8,103.3,500.0,500,5069.478,192.0,134019,749.1,251.3,0.0,1000,7203.145,175.0,421300,373.7,500.0
2025-02-12,06,2025-02-12,06:00,3017.372,0,500.0,300.0,500,2056.0,0,818700,399.0,101.1,500.0,500,5067.278,150.0,134019,755.9,244.3,0.0,1000,7196.145,154.8,421300,373.7,500.0
2025-02-12,07,2025-02-12,07:00,3017.372,0,500.0,300.0,500,2059.7,0,818700,399.0,101.1,500.0,500,5067.278,150.0,134019,756.3,244.3,0.0,1000,7196.145,175.0,421300,373.7,500.0
2025-02-12,08,2025-02-12,08:00,3032.537,0,500.0,300.1,500,2064.5,0,818700,399.3,101.1,500.1,500,5067.278,200.0,134019,775.3,224.9,0.0,1000,7176.745,175.0,421300,373.7,500.0
2025-02-12,09,2025-02-12,09:00,3032.537,0,500.0,300.1,500,2051.5,0,818700,399.4,101.0,500.1,500,5067.178,200.0,134019,823.9,176.1,0.0,1000,7127.945,175.0,421300,373.7,500.0
2025-02-12,10,2025-02-12,10:00,3017.372,0,500.0,300.1,500,2048.6,0,818700,399.5,100.9,500.1,500,5067.078,200.0,134019,825.2,174.9,0.0,1000,7126.745,175.0,421300,373.7,500.0
2025-02-12,11,2025-02-12,11:00,3062.865,0,500.0,300.2,500,2047.6,0,818700,397.0,103.4,500.1,500,5069.578,200.0,134019,817.9,182.1,0.0,1000,7133.945,175.0,421300,373.7,500.0
2025-02-12,12,2025-02-12,12:00,3017.372,0,500.0,300.1,500,2049.3,0,818700,408.2,92.0,500.0,500,5058.178,194.0,134019,847.9,152.4,0.0,1000,7104.245,175.0,421300,373.7,500.0
2025-02-12,13,2025-02-12,13:00,3017.372,0,500.0,300.1,500,2049.3,0,818700,407.9,92.6,500.1,500,5058.778,194.0,134019,869.0,131.0,0.0,1000,7082.845,175.0,421300,373.7,500.0
2025-02-12,14,2025-02-12,14:00,3062.865,0,500.0,300.2,500,2048.1,0,818700,406.6,93.8,500.1,500,5059.978,200.0,134019,879.7,120.3,0.0,1000,7072.145,175.0,421300,373.7,500.0
2025-02-12,15,2025-02-12,15:00,3062.865,0,500.0,300.2,500,2042.1,0,818700,405.9,94.5,500.1,500,5060.678,200.0,134019,882.6,117.5,0.0,1000,7069.345,200.0,421300,373.7,500.0
2025-02-12,16,2025-02-12,16:00,3017.372,0,500.0,300.1,500,2044.1,0,818700,233.8,85.4,681.0,500,5051.578,194.0,134019,884.7,115.7,0.0,1000,7067.545,200.0,421300,373.7,500.0
2025-02-12,17,2025-02-12,17:00,3711.584,0,500.0,300.2,500,2049.3,0,818700,76.0,79.8,844.2,500,5045.978,399.0,134019,756.0,112.6,131.8,1000,7064.445,350.0,421300,373.7,500.0
2025-02-12,18,2025-02-12,18:00,3557.297,0,500.0,300.1,500,2058.5,0,818700,76.0,81.8,842.2,500,5047.978,390.0,134019,773.0,113.6,113.9,1000,7065.445,350.0,421300,373.7,500.0
2025-02-12,19,2025-02-12,19:00,3465.329,0,500.0,300.2,500,2058.5,0,818700,76.0,84.8,839.2,500,5050.978,390.0,134019,832.8,119.0,48.7,1000,7070.845,350.0,421300,373.7,500.0
2025-02-12,20,2025-02-12,20:00,3017.372,0,500.0,300.1,500,2058.5,0,818700,149.0,87.5,763.7,500,5053.678,390.0,134019,869.5,130.9,0.0,1000,7082.745,350.0,421300,373.7,500.0
2025-02-12,21,2025-02-12,21:00,3017.372,0,500.0,300.1,500,2058.5,0,818700,296.5,92.7,611.1,500,5058.878,399.0,134019,848.1,152.2,0.0,1000,7104.045,200.0,421300,373.7,500.0
2025-02-12,22,2025-02-12,22:00,3017.372,0,500.0,300.0,500,2058.4,0,818700,399.4,101.1,500.1,500,5067.278,196.123,134019,777.7,222.4,0.0,1000,7174.245,175.0,421300,373.7,500.0
2025-02-12,23,2025-02-12,23:00,3017.372,0,500.0,300.0,500,2055.4,0,818700,399.3,100.9,500.0,500,5067.078,196.123,134019,776.5,223.9,0.0,1000,7175.745,175.0,421300,373.7,500.0
2025-02-13,00,2025-02-13,00:00,3017.372,0,500.0,300.0,500,2044.3,0,818700,397.6,102.5,500.0,500,5038.678,152.123,145919,751.3,249.3,0.0,1000,7132.611,175.0,421300,373.7,500.0
2025-02-13,01,2025-02-13,01:00,3017.372,0,500.0,300.0,500,2042.4,0,818700,397.4,102.7,500.0,500,5038.878,152.123,145919,727.4,273.3,0.0,1000,7156.611,175.0,421300,373.7,500.0
2025-02-13,02,2025-02-13,02:00,3017.372,0,500.0,300.0,500,2041.0,0,818700,397.4,102.7,500.0,500,5038.878,152.123,145919,727.1,273.3,0.0,1000,7156.611,168.0,421300,373.7,500.0
2025-02-13,03,2025-02-13,03:00,3017.372,0,500.0,300.0,500,2039.9,0,818700,398.0,102.2,500.0,500,5038.378,150.0,145919,726.8,273.3,0.0,1000,7156.611,154.8,421300,373.7,500.0
2025-02-13,04,2025-02-13,04:00,3017.372,0,500.0,300.0,500,2039.4,0,818700,398.9,101.2,500.0,500,5037.378,150.0,145919,727.3,273.3,0.0,1000,7156.611,175.0,421300,373.7,500.0
2025-02-13,05,2025-02-13,05:00,3017.372,0,500.0,300.0,500,2038.1,0,818700,397.9,102.2,500.0,500,5038.378,150.0,145919,749.3,251.3,0.0,1000,7134.611,175.0,421300,373.7,500.0
2025-02-13,06,2025-02-13,06:00,3017.372,0,500.0,300.0,500,2039.9,0,818700,399.1,101.3,500.0,500,5037.478,192.0,145919,755.8,244.3,0.0,1000,7127.611,175.0,421300,373.7,500.0
2025-02-13,07,2025-02-13,07:00,3017.372,0,500.0,300.0,500,2043.7,0,818700,399.8,100.3,500.0,500,5036.478,150.0,145919,756.3,244.3,0.0,1000,7127.611,175.0,421300,373.7,500.0
2025-02-13,08,2025-02-13,08:00,3032.537,0,500.0,300.1,500,2046.5,0,818700,399.1,101.3,500.0,500,5037.478,200.0,145919,775.4,224.9,0.0,1000,7108.211,200.0,421300,373.7,500.0
2025-02-13,09,2025-02-13,09:00,3047.7,0,500.0,300.1,500,2034.2,0,818700,399.3,101.2,500.0,500,5037.378,200.0,145919,823.4,176.7,0.0,1000,7060.011,200.0,421300,373.7,500.0
2025-02-13,10,2025-02-13,10:00,3017.372,0,500.0,300.1,500,2031.3,0,818700,399.4,101.1,500.0,500,5037.278,200.0,145919,824.6,175.5,0.0,1000,7058.811,175.0,421300,373.7,500.0
2025-02-13,11,2025-02-13,11:00,3062.865,0,500.0,300.1,500,2029.9,0,818700,398.1,102.3,500.0,500,5038.478,200.0,145919,817.5,182.7,0.0,1000,7066.011,175.0,421300,373.7,500.0
2025-02-13,12,2025-02-13,12:00,3017.372,0,500.0,300.0,500,2031.6,0,818700,408.5,91.8,500.0,500,5027.978,194.0,145919,847.0,153.4,0.0,1000,7036.711,175.0,421300,373.7,500.0
2025-02-13,13,2025-02-13,13:00,3017.372,0,500.0,300.1,500,2031.5,0,818700,408.1,92.4,500.0,500,5028.578,200.0,145919,870.6,129.5,0.0,1000,7012.811,175.0,421300,373.7,500.0
2025-02-13,14,2025-02-13,14:00,3017.372,0,500.0,300.1,500,2030.5,0,818700,406.9,93.6,500.0,500,5029.778,200.0,145919,881.4,118.7,0.0,1000,7002.011,175.0,421300,373.7,500.0
2025-02-13,15,2025-02-13,15:00,3017.372,0,500.0,300.1,500,2032.9,0,818700,406.1,94.3,500.0,500,5030.478,194.0,145919,884.3,115.9,0.0,1000,6999.211,175.0,421300,373.7,500.0
2025-02-13,16,2025-02-13,16:00,3017.372,0,500.0,300.1,500,2078.2,0,818700,413.3,87.2,500.0,500,5173.378,200.0,145919,886.7,113.6,0.0,1000,7246.761,200.0,421300,373.7,500.0
2025-02-13,17,2025-02-13,17:00,3047.7,0,500.0,300.3,500,2078.0,0,818700,422.1,78.3,500.0,500,5166.478,200.0,145919,891.3,108.9,0.0,1000,7245.461,200.0,421300,373.7,500.0
